ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.3039560317993164,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,28.0,25.0,0.39436620473861694,0.35211268067359924,7171.04248046875,3612.1689453125,0.4399999976158142,2836.47998046875,5611.38916015625
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184.0,1.0,199.0,0.44183146953582764,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,44.0,44.0,0.5176470875740051,0.5176470875740051,5485.83544921875,1697.12939453125,1.649999976158142,2847.60009765625,3752.44677734375
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.23554502427577972,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,23.0,21.0,0.3285714387893677,0.30000001192092896,7503.4287109375,4211.314453125,0.6800000071525574,3114.47998046875,6374.427734375
3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,1.0,0.0,3000.0,0.5,199.5,0.27927857637405396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,26.0,24.0,0.4727272689342499,0.4363636374473572,6545.45458984375,3000.0,0.4399999976158142,2820.0,4690.9091796875
4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,12000.0,12000.0,1.0,0.0,12000.0,1.5,198.5,0.3137206733226776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,34.0,33.0,0.39080458879470825,0.37931033968925476,5846.1611328125,2325.333251953125,0.550000011920929,3394.9599609375,9773.6083984375
5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5760.0,5760.0,1.0,0.0,5760.0,1.0,199.0,0.5154500603675842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,44.0,41.0,0.5116279125213623,0.4767441749572754,4804.0,1617.4884033203125,1.4900000095367432,2619.840087890625,4631.44189453125
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6736.0,0.5,199.5,0.31443148851394653,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,26.0,23.0,0.39393940567970276,0.3484848439693451,7203.87890625,3917.697021484375,0.3400000035762787,2512.639892578125,8389.365234375
7.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,12000.0,12000.0,1.0,0.0,9000.0,1.0,199.0,0.26725345849990845,0.10989072173833847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,27.0,25.0,0.44999998807907104,0.4166666567325592,6250.0,2550.0,0.9700000286102295,2850.0,7800.00048828125
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.5,198.5,0.24494044482707977,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,26.0,23.0,0.4000000059604645,0.35384616255760193,6646.15380859375,3323.076904296875,0.6499999761581421,2940.0,7416.0
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7416.0,1.5,198.5,0.3745843768119812,0.07645314186811447,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,36.0,34.0,0.41860464215278625,0.39534884691238403,6347.16259765625,2844.3720703125,0.6700000166893005,2953.199951171875,7841.4580078125
10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12496.0,3.0,197.0,0.4942069351673126,0.05631713569164276,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,45.0,0.49000000953674316,0.44999998807907104,12199.599609375,5716.9599609375,0.9399999976158142,2636.800048828125,12841.5546875
11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2912.0,2912.0,1.0,0.0,17400.0,2.0,198.0,0.6802650094032288,0.05862930044531822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,81.0,75.0,0.8100000023841858,0.75,13663.599609375,2420.800048828125,1.6699999570846558,3062.239990234375,6770.7998046875
12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2528.0,2528.0,1.0,0.0,6368.0,2.5,197.5,0.7744271159172058,0.11943075060844421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,74.0,64.0,0.747474730014801,0.6464646458625793,9789.171875,2974.70703125,1.3300000429153442,2242.47998046875,5226.0205078125
13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.0,1.5,198.5,0.5153676867485046,0.07797282189130783,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,48.0,43.0,0.4848484992980957,0.4343434274196625,7792.646484375,3327.19189453125,1.0299999713897705,2210.56005859375,5974.79248046875
14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,6000.0,1.0,0.0,6000.0,0.5,199.5,0.24318769574165344,0.1406525820493698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,28.0,27.0,0.48275861144065857,0.4655172526836395,6605.79296875,2837.37939453125,0.41999998688697815,2730.0,6044.275390625
15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,5.5,194.5,0.09347043931484222,0.18077385425567627,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,13.0,10.0,0.1733333319425583,0.13333334028720856,15920.0,13440.0,0.28999999165534973,2130.0,40892.40234375
16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.27271631360054016,0.03649468719959259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,27.0,23.0,0.4821428656578064,0.4107142984867096,6750.0,3107.142822265625,0.47999998927116394,2490.0,3107.142822265625
17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3976.0,0.0,1.0,1.0,3000.0,0.5,199.5,0.49350225925445557,0.16756385564804077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,54.0,45.0,0.5744680762290955,0.478723406791687,5980.76611328125,2167.404296875,1.6699999570846558,2548.56005859375,3768.54638671875
18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.22351153194904327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,23.0,21.0,0.3239436745643616,0.2957746386528015,6427.60546875,3680.11279296875,0.3700000047683716,2610.0,3680.11279296875
19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,2.0,198.0,0.13090665638446808,0.03479369357228279,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,18.0,15.0,0.24657534062862396,0.2054794579744339,10865.095703125,7421.4794921875,0.3199999928474426,2820.0,22591.763671875
20.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5896.0,5896.0,1.0,0.0,8704.0,1.0,199.0,0.5364930629730225,0.02154742367565632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,52.0,47.0,0.5252525210380554,0.4747474789619446,8154.66650390625,3256.9697265625,1.559999942779541,2689.52001953125,7828.767578125
21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.0,0.5,199.5,0.36892837285995483,0.01753687486052513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,48.0,44.0,0.5581395626068115,0.5116279125213623,6979.53466796875,2221.395263671875,0.75,2844.080078125,4252.14697265625
22.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2976.0,2976.0,1.0,0.0,17696.0,4.0,196.0,0.7106301784515381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.0,58.0,0.6399999856948853,0.5799999833106995,13132.48046875,4214.31982421875,1.2200000286102295,2870.0,11646.640625
23.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4744.0,4744.0,1.0,0.0,7208.0,2.0,198.0,0.5483412742614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.0,58.0,0.6399999856948853,0.5799999833106995,8910.6396484375,3060.0,1.309999942779541,2721.52001953125,6087.3603515625
24.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,11232.0,11232.0,1.0,0.0,14464.0,1.5,198.5,0.38309818506240845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,45.0,43.0,0.4545454680919647,0.4343434274196625,11197.3330078125,4826.66650390625,0.8899999856948853,3318.800048828125,13008.322265625
25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11248.0,3.0,197.0,0.501164972782135,0.11315766721963882,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,46.0,41.0,0.46464645862579346,0.4141414165496826,10303.1923828125,4894.7880859375,0.8100000023841858,2553.760009765625,12058.7509765625
26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.30910810828208923,0.05240901559591293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,30.0,26.0,0.4545454680919647,0.39393940567970276,6055.1513671875,2773.0908203125,0.4099999964237213,2570.719970703125,2773.0908203125
27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6928.0,1.0,199.0,0.5287730693817139,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,52.0,50.0,0.5252525210380554,0.5050504803657532,8080.5654296875,2876.848388671875,1.5299999713897705,2913.679931640625,6368.9169921875
