ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3814765512943268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,37.0,33.0,0.5692307949066162,0.5076923370361328,7208.24609375,3212.677001953125,0.49000000953674316,3375.840087890625,3212.677001953125
1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,7944.0,7944.0,1.0,0.0,7512.0,1.0,199.0,0.4989478290081024,0.11699290573596954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,57.0,47.0,0.6551724076271057,0.540229856967926,4981.609375,1718.0689697265625,2.0399999618530273,2751.1201171875,5171.8623046875
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.5,198.5,0.3161871135234833,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,29.0,0.6153846383094788,0.557692289352417,6637.384765625,2538.46142578125,0.8799999952316284,2880.0,5348.07666015625
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.29967814683914185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,27.0,0.5,0.44999998807907104,6949.06689453125,3392.533447265625,0.46000000834465027,2660.080078125,3392.533447265625
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.31227365136146545,0.17211489379405975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,30.0,0.6875,0.625,5778.83349609375,1823.0,0.46000000834465027,2520.0,2977.47998046875
5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.0,1.0,199.0,0.5647797584533691,0.08636167645454407,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,52.0,47.0,0.6265060305595398,0.5662650465965271,4669.494140625,1673.0601806640625,1.6200000047683716,2459.360107421875,2828.47216796875
6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9000.0,9000.0,1.0,0.0,6000.0,0.5,199.5,0.4081946611404419,0.28120437264442444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,39.0,33.0,0.7358490824699402,0.6226415038108826,4767.84912109375,1647.6981201171875,0.38999998569488525,2225.0400390625,3911.84912109375
7.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,12000.0,0.0,1.0,1.0,6000.0,1.0,199.0,0.27881431579589844,0.20993347465991974,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,26.0,0.6000000238418579,0.5199999809265137,5940.0,2580.0,0.9900000095367432,2340.0,5569.19970703125
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.27264732122421265,0.13607394695281982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,31.0,29.0,0.6888889074325562,0.644444465637207,5400.0,1400.0,0.6499999761581421,2700.0,2491.333251953125
9.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4744.0,4744.0,1.0,0.0,9848.0,1.0,199.0,0.6417742371559143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,63.0,56.0,0.692307710647583,0.6153846383094788,7664.87890625,2172.747314453125,1.2000000476837158,2734.0,5960.439453125
