ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.21221327781677246,0.19320860505104065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,23.0,22.0,0.34328359365463257,0.3283582031726837,5862.6865234375,2738.626953125,0.36000001430511475,2430.0,2738.626953125
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,1.0,199.0,0.45019015669822693,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,39.0,34.0,0.5064935088157654,0.44155845046043396,5416.8310546875,2183.89599609375,1.600000023841858,2414.47998046875,3469.153076171875
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,1.0,199.0,0.22288645803928375,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,21.0,0.34375,0.328125,6562.5,3093.75,0.8600000143051147,2790.0,9323.4375
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.27270248532295227,0.19297105073928833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,26.0,23.0,0.4333333373069763,0.38333332538604736,6400.0,3000.0,0.5199999809265137,2700.0,3000.0
4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7424.0,7424.0,1.0,0.0,3984.0,1.5,198.5,0.24508483707904816,0.16368037462234497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,27.0,23.0,0.421875,0.359375,6354.75,3041.75,0.46000000834465027,2674.39990234375,5594.0
5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.5,198.5,0.5065277814865112,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,48.0,44.0,0.5333333611488342,0.4888888895511627,5598.04443359375,2019.2889404296875,1.8200000524520874,3098.8798828125,2372.474609375
6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000.0,15000.0,1.0,0.0,9000.0,2.0,198.0,0.21584810316562653,0.09635947644710541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,23.0,21.0,0.38333332538604736,0.3499999940395355,7431.86669921875,3590.933349609375,0.3400000035762787,2754.56005859375,9440.93359375
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2837611734867096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,24.0,24.0,0.4067796468734741,0.4067796468734741,6508.474609375,2898.30517578125,1.100000023841858,2880.0,2898.30517578125
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.22183376550674438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,24.0,22.0,0.3870967626571655,0.35483869910240173,6616.9033203125,3161.290283203125,0.6299999952316284,2984.9599609375,3161.290283203125
9.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,12000.0,12000.0,1.0,0.0,12000.0,1.0,199.0,0.22270414233207703,0.09119351953268051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,25.0,22.0,0.43103447556495667,0.37931033968925476,7080.41357421875,3669.6552734375,0.5,2730.0,11117.9306640625
