ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.456664502620697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,43.0,39.0,0.5512820482254028,0.5,7975.8974609375,3485.64111328125,0.5799999833106995,3299.199951171875,3485.64111328125
1.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,13320.0,13320.0,1.0,0.0,24000.0,2.5,197.5,0.4122990071773529,0.19875216484069824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,44.0,41.0,0.6285714507102966,0.5857142806053162,5022.17138671875,2106.971435546875,1.3300000429153442,2155.60009765625,12049.8291015625
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3094388544559479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,29.0,0.6153846383094788,0.557692289352417,6566.3076171875,2480.769287109375,0.7900000214576721,3180.0,2480.769287109375
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,0.5,199.5,0.316474050283432,0.15079274773597717,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,32.0,28.0,0.6274510025978088,0.5490196347236633,5220.07861328125,2207.37255859375,0.46000000834465027,2084.239990234375,2947.298828125
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4764822721481323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,40.0,34.0,0.5882353186607361,0.5,6241.529296875,2664.470703125,0.5199999809265137,3019.60009765625,2664.470703125
5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5449344515800476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,57.0,53.0,0.7037037014961243,0.654321014881134,5976.69140625,1888.5926513671875,1.8799999952316284,2888.39990234375,1888.5926513671875
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.28214961290359497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,28.0,26.0,0.4590163826942444,0.4262295067310333,8228.0654296875,4436.19677734375,0.36000001430511475,3120.0,4436.19677734375
7.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3000.0,3000.0,1.0,0.0,3000.0,1.0,199.0,0.2827051281929016,0.4252062141895294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,29.0,0.739130437374115,0.6304348111152649,4695.65234375,1826.0869140625,1.0199999809265137,1740.0,2934.782470703125
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.32051101326942444,0.053440578281879425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,31.0,29.0,0.6326530575752258,0.5918367505073547,6367.34716796875,2571.428466796875,0.6100000143051147,2640.0,2571.428466796875
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8424.0,2.5,197.5,0.6096575260162354,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,62.0,55.0,0.6595744490623474,0.585106372833252,12703.3193359375,4800.76611328125,1.3899999856948853,2594.39990234375,8461.74609375
