ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6144.0,1.5,198.5,0.2850472927093506,0.05374358594417572,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,27.0,24.0,0.3802816867828369,0.3380281627178192,6146.0283203125,3037.859130859375,0.38999998569488525,2570.56005859375,7247.11376953125
1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,7176.0,0.0,1.0,1.0,7616.0,2.0,198.0,0.42704978585243225,0.14148947596549988,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,40.0,37.0,0.4545454680919647,0.4204545319080353,4833.0908203125,1803.6363525390625,1.4500000476837158,2219.919921875,6341.8037109375
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2854267954826355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,26.0,24.0,0.45614033937454224,0.42105263471603394,6736.84228515625,2684.21044921875,0.8500000238418579,3150.0,2684.21044921875
3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9000.0,0.0,1.0,1.0,6000.0,2.0,198.0,0.23634390532970428,0.24140594899654388,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,26.0,23.0,0.4262295067310333,0.37704917788505554,6245.90185546875,2852.458984375,0.4399999976158142,2640.0,6853.7705078125
4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10496.0,10496.0,1.0,0.0,4808.0,2.0,198.0,0.37745532393455505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,35.0,30.0,0.5384615659713745,0.4615384638309479,5939.3232421875,2387.076904296875,0.5699999928474426,3266.8798828125,4976.0
5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5896.0,5896.0,1.0,0.0,4056.0,1.0,199.0,0.3886660933494568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,45.0,40.0,0.4838709533214569,0.4301075339317322,4723.87109375,1411.784912109375,1.7200000286102295,2966.47998046875,3723.268798828125
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2506687641143799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,21.0,18.0,0.3181818127632141,0.27272728085517883,7376.72705078125,4084.48486328125,0.3100000023841858,2910.0,4084.48486328125
7.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,12000.0,12000.0,1.0,0.0,6000.0,1.0,199.0,0.26543256640434265,0.11254135519266129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,28.0,25.0,0.4590163826942444,0.4098360538482666,6442.623046875,2803.27880859375,0.8199999928474426,3150.0,6344.2626953125
8.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,21000.0,0.0,1.0,1.0,6000.0,0.5,199.5,0.2683952748775482,0.025925306603312492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,22.0,0.4736842215061188,0.38596490025520325,6315.78955078125,3105.26318359375,0.5799999833106995,2580.0,6857.3681640625
9.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,9000.0,9000.0,1.0,0.0,9000.0,1.0,199.0,0.2516700029373169,0.10456568747758865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,25.0,24.0,0.4098360538482666,0.39344263076782227,5909.11474609375,2759.08203125,0.4300000071525574,2461.52001953125,8218.09765625
