ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.24500632286071777,0.07385791093111038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,27.0,24.0,0.421875,0.375,6103.5,3057.875,0.3400000035762787,2508.800048828125,3057.875
1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4488.0,4488.0,1.0,0.0,3744.0,1.0,199.0,0.5479595065116882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,57.0,54.0,0.581632673740387,0.5510203838348389,5492.0,1405.6326904296875,2.0799999237060547,3160.0,3086.6123046875
2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7240.0,7240.0,1.0,0.0,7240.0,2.0,198.0,0.23270295560359955,0.01700371503829956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,28.0,26.0,0.4375,0.40625,6300.75,2530.0,0.8100000023841858,3312.39990234375,6828.75
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3081323206424713,0.10094927996397018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,29.0,25.0,0.5,0.43103447556495667,5900.82763671875,2648.965576171875,0.46000000834465027,2370.0,2648.965576171875
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2552250027656555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,28.0,24.0,0.4444444477558136,0.380952388048172,6558.60302734375,3435.8095703125,0.4099999964237213,2520.0,3435.8095703125
5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.0,1.0,199.0,0.3849623203277588,0.13968893885612488,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,44.0,40.0,0.5432098507881165,0.4938271641731262,4984.69140625,1625.4814453125,1.4700000286102295,2438.56005859375,2496.456298828125
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8776.0,1.0,199.0,0.24705617129802704,0.4206734597682953,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,28.0,23.0,0.47457626461982727,0.38983049988746643,6439.45751953125,3249.220458984375,0.3400000035762787,2640.0,8948.23046875
7.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,9000.0,9000.0,1.0,0.0,9000.0,0.5,199.5,0.28359946608543396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,31.0,29.0,0.5344827771186829,0.5,6206.896484375,2275.862060546875,0.8500000238418579,3300.0,6775.8623046875
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3721407353878021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,27.0,0.6153846383094788,0.5192307829856873,5758.76904296875,2480.769287109375,0.5899999737739563,2760.0,2480.769287109375
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,0.5,199.5,0.4937199354171753,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,44.0,42.0,0.5,0.47727271914482117,6452.818359375,2632.0,0.75,3271.1201171875,4128.1455078125
10.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2976.0,2976.0,1.0,0.0,9704.0,2.0,198.0,0.6509554982185364,0.1615201234817505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,57.0,0.6299999952316284,0.5699999928474426,17136.9609375,6249.0400390625,1.2200000286102295,2562.8798828125,10421.759765625
11.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3976.0,3976.0,1.0,0.0,11360.0,3.0,197.0,0.7750135064125061,0.17327190935611725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,74.0,64.0,0.7400000095367432,0.6399999856948853,12774.400390625,3467.1201171875,1.4199999570846558,2313.1201171875,7556.72021484375
12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1480.0,1480.0,1.0,0.0,7400.0,2.0,198.0,0.6963186264038086,0.09288721531629562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,83.0,77.0,0.8299999833106995,0.7699999809265137,14637.2802734375,2643.919921875,1.690000057220459,2909.840087890625,4345.919921875
