ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,12144.0,12144.0,1.0,0.0,9144.0,1.5,198.5,0.3634764552116394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,40.0,37.0,0.6060606241226196,0.560606062412262,6124.60595703125,2620.727294921875,0.5299999713897705,3295.919921875,6638.54541015625
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6744.0,2.0,198.0,0.5262835621833801,0.17971669137477875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,52.0,46.0,0.5977011322975159,0.5287356376647949,6815.17236328125,3172.22998046875,1.75,2586.719970703125,6413.94091796875
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.37855565547943115,0.2182188630104065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,28.0,0.5849056839942932,0.5283018946647644,6849.056640625,3226.4150390625,0.9399999976158142,2430.0,3226.4150390625
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.39604324102401733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,36.0,33.0,0.6206896305084229,0.568965494632721,6631.58642578125,3218.896484375,0.5199999809265137,2640.0,3218.896484375
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3371659517288208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,38.0,36.0,0.7037037014961243,0.6666666865348816,5024.888671875,1370.5185546875,0.5400000214576721,2744.9599609375,1370.5185546875
5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.468057781457901,0.30808162689208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,50.0,42.0,0.5882353186607361,0.4941176474094391,7589.2705078125,4210.91748046875,1.8200000524520874,2444.080078125,4210.91748046875
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.38932004570961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,33.0,31.0,0.568965494632721,0.5344827771186829,7572.0,3473.103515625,0.3700000047683716,3155.43994140625,3473.103515625
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3084259331226349,0.0882929116487503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,23.0,0.5600000023841858,0.46000000834465027,8820.0,5340.0,1.059999942779541,2580.0,5340.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3160298764705658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,34.0,31.0,0.5230769515037537,0.4769230782985687,7601.47705078125,4065.107666015625,0.7400000095367432,2652.47998046875,4065.107666015625
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14112.0,1.5,198.5,0.590209424495697,0.16160304844379425,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,61.0,57.0,0.6421052813529968,0.6000000238418579,9628.5478515625,3740.126220703125,1.2000000476837158,2478.719970703125,9572.6240234375
10.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,14512.0,14512.0,1.0,0.0,46216.0,4.5,195.5,0.6662587523460388,0.01906629279255867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,73.0,69.0,0.7300000190734863,0.6899999976158142,15505.759765625,4592.31982421875,1.4299999475479126,2581.280029296875,18919.279296875
11.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4488.0,4488.0,1.0,0.0,23208.0,4.0,196.0,0.6085176467895508,0.20749497413635254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,66.0,58.0,0.6666666865348816,0.5858585834503174,14191.7578125,6022.7880859375,1.4500000476837158,2231.840087890625,15634.181640625
12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4744.0,4744.0,1.0,0.0,16032.0,4.0,196.0,0.5074396729469299,0.23975184559822083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,55.0,49.0,0.5670102834701538,0.5051546096801758,8567.7529296875,4086.927734375,0.8700000047683716,2121.43994140625,12020.2890625
13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4378114342689514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,36.0,33.0,0.6101694703102112,0.5593220591545105,6553.626953125,2612.3388671875,0.6100000143051147,3045.0400390625,2612.3388671875
14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9000.0,9000.0,1.0,0.0,3000.0,0.5,199.5,0.3210827708244324,0.13688945770263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,32.0,30.0,0.5517241358757019,0.517241358757019,6258.62060546875,2689.6552734375,0.4300000071525574,3210.0,4137.93115234375
15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.37639451026916504,0.09384782612323761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,32.0,0.9444444179534912,0.8888888955116272,4250.0,333.3333435058594,0.3499999940395355,2160.0,333.3333435058594
16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.26798325777053833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,27.0,27.0,0.529411792755127,0.529411792755127,9352.94140625,4882.35302734375,0.4699999988079071,2910.0,4882.35302734375
17.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,7432.0,7432.0,1.0,0.0,17440.0,2.0,198.0,0.5102660655975342,0.18593236804008484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,58.0,49.0,0.6170212626457214,0.521276593208313,7353.53173828125,3819.4892578125,1.6299999952316284,2229.760009765625,12168.42578125
18.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,10248.0,0.0,1.0,1.0,14696.0,2.0,198.0,0.4621464014053345,0.03485638275742531,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,49.0,43.0,0.532608687877655,0.46739131212234497,8317.65234375,4336.173828125,0.7200000286102295,2543.360107421875,12528.2919921875
19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,624.0,0.0,1.0,1.0,624.0,1.5,198.5,0.9241415858268738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,88.0,80.0,0.9462365508079529,0.8602150678634644,10231.7421875,1803.3548583984375,1.309999942779541,2816.8798828125,1909.4864501953125
20.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5968.0,5968.0,1.0,0.0,5560.0,2.5,197.5,0.49114343523979187,0.3173728883266449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,50.0,42.0,0.5376344323158264,0.4516128897666931,10158.451171875,5598.8818359375,1.590000033378601,2264.719970703125,8647.9140625
21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35496.0,6.0,194.0,0.5000107884407043,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.0,58.0,0.6200000047683716,0.5799999833106995,22979.83984375,10288.16015625,1.6100000143051147,3048.56005859375,25700.41015625
22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25376.0,2.5,197.5,0.7317546010017395,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,65.0,59.0,0.6499999761581421,0.5899999737739563,24858.3203125,9818.16015625,1.690000057220459,3036.47998046875,20626.765625
23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15808.0,2.0,198.0,0.6169342994689941,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,53.0,47.0,0.5353535413742065,0.4747474789619446,18935.03125,9219.716796875,1.659999966621399,2727.760009765625,17698.13671875
24.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2912.0,2912.0,1.0,0.0,2848.0,0.5,199.5,0.7323324680328369,0.1385837346315384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,62.0,54.0,0.7948718070983887,0.692307710647583,6757.33349609375,2866.46142578125,0.7599999904632568,2856.320068359375,3742.76904296875
25.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,11232.0,11232.0,1.0,0.0,10304.0,1.5,198.5,0.4818679690361023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,52.0,46.0,0.7323943376541138,0.6478873491287231,7915.60546875,3263.211181640625,0.6600000262260437,2989.60009765625,6891.3798828125
26.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,1.0,0.0,3000.0,0.5,199.5,0.4798866808414459,0.08838140219449997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,47.0,42.0,0.6619718074798584,0.591549277305603,6809.91552734375,3390.760498046875,0.5600000023841858,2835.679931640625,4616.11279296875
27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,0.5,199.5,0.697318434715271,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,61.0,54.0,0.6777777671813965,0.6000000238418579,6174.66650390625,2560.177734375,1.4700000286102295,2464.56005859375,3710.515625
28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,1.5,198.5,0.42745277285575867,0.22339926660060883,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,44.0,41.0,0.5569620132446289,0.5189873576164246,5784.20263671875,2408.101318359375,1.3899999856948853,2465.60009765625,8425.66015625
29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.4911971688270569,0.10943352431058884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,38.0,35.0,0.4935064911842346,0.4545454680919647,7753.662109375,4006.337646484375,1.350000023841858,2267.0400390625,5699.1279296875
30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.30394935607910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.0,26.0,0.6000000238418579,0.5777778029441833,7200.0,2733.333251953125,0.41999998688697815,3090.0,2733.333251953125
31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3546023666858673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,32.0,0.6666666865348816,0.6274510025978088,6352.94140625,2235.294189453125,0.38999998569488525,2970.0,2235.294189453125
32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.31965482234954834,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,27.0,25.0,0.5,0.46296295523643494,8055.5556640625,4500.0,0.36000001430511475,2760.0,6172.22216796875
33.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3960.0,3960.0,1.0,0.0,11152.0,2.5,197.5,0.5783553123474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.0,53.0,0.6600000262260437,0.5299999713897705,13552.400390625,6408.8798828125,1.440000057220459,2585.919921875,11650.3203125
34.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2800.0,0.0,1.0,1.0,2800.0,0.5,199.5,0.4179691970348358,0.11761100590229034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,39.0,35.0,0.5571428537368774,0.5,6566.28564453125,3156.685791015625,1.2000000476837158,2173.43994140625,4602.25244140625
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.48644617199897766,0.007836224511265755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,51.0,43.0,0.7183098793029785,0.6056337952613831,4450.9296875,1940.056396484375,1.600000023841858,2359.0400390625,1940.056396484375
