ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.18523047864437103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,21.0,18.0,0.3442623019218445,0.2950819730758667,7208.26220703125,3920.26220703125,0.3499999940395355,2610.0,3920.26220703125
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.0,1.0,199.0,0.6232861876487732,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,46.0,42.0,0.5054945349693298,0.4615384638309479,4829.27490234375,1535.3846435546875,1.8200000524520874,2751.280029296875,3286.6953125
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.24385108053684235,0.03565816208720207,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,26.0,24.0,0.4193548262119293,0.3870967626571655,5709.67724609375,2661.290283203125,0.8299999833106995,2640.0,4545.0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.28585347533226013,0.07557972520589828,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,26.0,21.0,0.4193548262119293,0.33870968222618103,6379.87109375,3722.193603515625,0.47999998927116394,2307.760009765625,5763.125
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.26608791947364807,0.06760409474372864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,26.0,24.0,0.38805970549583435,0.35820895433425903,6135.1640625,3179.940185546875,0.4000000059604645,2640.0,3179.940185546875
5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4847720265388489,0.007596205919981003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,45.0,43.0,0.4736842215061188,0.4526315927505493,4276.7998046875,1296.6737060546875,1.5499999523162842,2703.919921875,1296.6737060546875
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.5,199.5,0.26051411032676697,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,21.0,19.0,0.30434781312942505,0.2753623127937317,7276.52197265625,4126.376953125,0.30000001192092896,2880.0,8558.9453125
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.28899309039115906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,25.0,0.4736842215061188,0.4385964870452881,6736.84228515625,2894.73681640625,0.8700000047683716,2790.0,4624.73681640625
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.281777024269104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,26.0,25.0,0.4126984179019928,0.3968254029750824,6427.9365234375,2904.761962890625,0.5899999737739563,2970.0,2904.761962890625
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.5,197.5,0.17060044407844543,0.2871694564819336,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,21.0,18.0,0.2876712381839752,0.24657534062862396,5936.986328125,3578.410888671875,0.4000000059604645,1986.6400146484375,8503.90625
10.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5968.0,5968.0,1.0,0.0,22704.0,4.0,196.0,0.5240703225135803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,58.0,0.6299999952316284,0.5799999833106995,23227.919921875,8570.8798828125,1.659999966621399,3445.52001953125,18106.560546875
11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2024.0,2024.0,1.0,0.0,6304.0,1.5,198.5,0.7043653726577759,0.1103954091668129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.0,59.0,0.6600000262260437,0.5899999737739563,9501.3603515625,3090.080078125,1.2300000190734863,2135.919921875,5674.72021484375
12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2976.0,2976.0,1.0,0.0,13080.0,2.5,197.5,0.7415673136711121,0.20659062266349792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,71.0,63.0,0.7099999785423279,0.6299999952316284,10246.400390625,2911.199951171875,1.2300000190734863,2214.8798828125,7750.7998046875
13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.34548819065093994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,37.0,36.0,0.4252873659133911,0.4137931168079376,6015.4482421875,2133.609130859375,0.7900000214576721,3208.080078125,2133.609130859375
14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2674972712993622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,22.0,18.0,0.38596490025520325,0.31578946113586426,7578.947265625,4157.89453125,0.41999998688697815,2370.0,4157.89453125
15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,199.0,0.04696476832032204,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,4.0,0.04494382068514824,0.04494382068514824,33235.953125,30573.033203125,0.20000000298023224,2460.0,34106.96484375
16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,9000.0,9000.0,1.0,0.0,6000.0,0.5,199.5,0.2835226058959961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,26.0,24.0,0.4193548262119293,0.3870967626571655,6870.9677734375,3048.38720703125,0.5400000214576721,2940.0,6725.806640625
17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184.0,2.5,197.5,0.44600605964660645,0.04914547875523567,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,47.0,44.0,0.5053763389587402,0.47311827540397644,4401.37646484375,1285.50537109375,1.2999999523162842,2393.679931640625,3559.77783203125
18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.0,198.0,0.23179525136947632,0.08735682815313339,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,25.0,22.0,0.3968254029750824,0.3492063581943512,7190.47607421875,3666.666748046875,0.3700000047683716,2880.0,7874.28564453125
19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,1.5,198.5,0.08550329506397247,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,8.0,8.0,0.09090909361839294,0.09090909361839294,21204.544921875,18068.181640625,0.28999999165534973,3120.0,29846.58984375
20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,1.0,199.0,0.5762366056442261,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,52.0,50.0,0.5360824465751648,0.5154638886451721,8252.2890625,2610.7216796875,1.5800000429153442,3009.60009765625,3220.17138671875
21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5216.0,1.0,199.0,0.43115562200546265,0.3923741281032562,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,40.0,33.0,0.42553192377090454,0.3510638177394867,6789.021484375,3406.55322265625,0.5799999833106995,2389.360107421875,6995.14599609375
22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3744.0,3744.0,1.0,0.0,7072.0,2.0,198.0,0.46114227175712585,0.10616786032915115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.0,54.0,0.5699999928474426,0.5400000214576721,12017.83984375,4102.8798828125,1.059999942779541,3042.639892578125,7356.0
23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2.5,197.5,0.5398315787315369,0.14691279828548431,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,72.0,65.0,0.7200000286102295,0.6499999761581421,9975.919921875,2284.9599609375,1.5700000524520874,2977.760009765625,2463.71826171875
24.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7392.0,7392.0,1.0,0.0,17520.0,2.5,197.5,0.26575636863708496,0.3018050193786621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,35.0,31.0,0.35353535413742065,0.31313130259513855,12390.94921875,7411.71728515625,0.7200000286102295,2666.239990234375,19445.65625
25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.5,199.5,0.30252763628959656,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,32.0,31.0,0.35164836049079895,0.34065935015678406,7643.6044921875,4213.97802734375,0.5199999809265137,2464.719970703125,8251.7216796875
26.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,10576.0,10576.0,1.0,0.0,10576.0,1.5,198.5,0.4915893077850342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,39.0,35.0,0.4588235318660736,0.4117647111415863,6053.64697265625,2446.0234375,0.5199999809265137,2776.719970703125,8667.19921875
27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.0,2.0,198.0,0.5567355155944824,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,44.0,0.49000000953674316,0.4399999976158142,8040.9599609375,3023.0400390625,1.4299999475479126,2596.159912109375,6772.751953125
28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3099296987056732,0.06826472282409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,34.0,30.0,0.40963855385780334,0.3614457845687866,5760.19287109375,2552.9638671875,1.2899999618530273,2625.360107421875,2552.9638671875
