ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008.0,1.0,199.0,0.29396721720695496,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,30.0,27.0,0.517241358757019,0.4655172526836395,6322.48291015625,2838.896484375,0.38999998569488525,2434.39990234375,5625.8974609375
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,1.5,198.5,0.5309561491012573,0.0965065211057663,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,46.0,40.0,0.5054945349693298,0.4395604431629181,5001.31884765625,1955.164794921875,1.75,2518.639892578125,2401.28173828125
2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6000.0,6000.0,1.0,0.0,3000.0,0.5,199.5,0.28125104308128357,0.09110760688781738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,31.0,28.0,0.5636363625526428,0.5090909004211426,6050.6181640625,2288.291015625,0.8799999952316284,2730.0,3761.018310546875
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3599889576435089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,31.0,26.0,0.5740740895271301,0.48148149251937866,5677.4814453125,2312.29638671875,0.5099999904632568,2430.0,2312.29638671875
4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9000.0,9000.0,1.0,0.0,6000.0,1.0,199.0,0.23098015785217285,0.2453368753194809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,31.0,29.0,0.46268656849861145,0.43283581733703613,6007.044921875,2739.223876953125,0.5,2790.0,6142.208984375
5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,1.5,198.5,0.519625186920166,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,49.0,47.0,0.612500011920929,0.5874999761581421,4765.0,1375.800048828125,1.600000023841858,2578.239990234375,1896.174072265625
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.30560240149497986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,34.0,33.0,0.48571428656578064,0.4714285731315613,5896.1142578125,2644.571533203125,0.4399999976158142,2940.0,2644.571533203125
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2838837206363678,0.09898858517408371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,23.0,0.5102040767669678,0.4693877696990967,5204.08154296875,2081.632568359375,0.8100000023841858,2220.0,2081.632568359375
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,2.0,198.0,0.25351497530937195,0.24931593239307404,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,27.0,0.6000000238418579,0.5400000214576721,5942.72021484375,2569.919921875,0.6200000047683716,2370.0,8413.515625
9.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2976.0,2976.0,1.0,0.0,11584.0,2.0,198.0,0.7342244386672974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,62.0,54.0,0.6666666865348816,0.5806451439857483,9958.365234375,3577.720458984375,1.350000023841858,2890.47998046875,8435.52734375
