ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008.0,1.0,199.0,0.3039604425430298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,31.0,29.0,0.43661972880363464,0.4084506928920746,7330.47900390625,3621.6337890625,0.4000000059604645,2690.080078125,6649.953125
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.6094809174537659,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,61.0,56.0,0.7011494040489197,0.6436781883239746,5749.2412109375,1212.689697265625,1.899999976158142,3146.639892578125,2304.471923828125
2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6000.0,6000.0,1.0,0.0,3000.0,1.0,199.0,0.2609562873840332,0.20434647798538208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,25.0,0.4736842215061188,0.4385964870452881,5210.947265625,2250.80712890625,0.5699999928474426,2131.43994140625,3935.017578125
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3166913092136383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,23.0,22.0,0.3650793731212616,0.3492063581943512,6619.0478515625,3666.666748046875,0.3700000047683716,2400.0,3666.666748046875
4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,6000.0,1.0,0.0,6000.0,0.5,199.5,0.19857613742351532,0.034743886440992355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,26.0,24.0,0.3513513505458832,0.3243243098258972,6465.837890625,3037.837890625,0.44999998807907104,3104.159912109375,7091.89208984375
5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,7432.0,7432.0,1.0,0.0,11096.0,1.5,198.5,0.44954830408096313,0.13784664869308472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,53.0,49.0,0.6162790656089783,0.569767415523529,5133.8603515625,1311.6279296875,1.590000033378601,2744.719970703125,6085.48876953125
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,1.5,198.5,0.20960210263729095,0.29686859250068665,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,23.0,20.0,0.34328359365463257,0.2985074520111084,6008.0,3106.746337890625,0.30000001192092896,2400.0,9702.78515625
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.29709115624427795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,28.0,25.0,0.5185185074806213,0.46296295523643494,6055.5556640625,2444.4443359375,0.7799999713897705,3030.0,4096.11083984375
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,1.5,198.5,0.19445857405662537,0.09165983647108078,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,26.0,24.0,0.39393940567970276,0.3636363744735718,5888.12109375,3225.45458984375,0.46000000834465027,2362.719970703125,11187.6728515625
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.2624320089817047,0.09922542423009872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,31.0,29.0,0.484375,0.453125,6531.625,2933.75,0.49000000953674316,2420.080078125,4620.11865234375
10.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4960.0,4960.0,1.0,0.0,62776.0,9.0,191.0,0.6743483543395996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,57.0,0.6299999952316284,0.5699999928474426,27755.279296875,10482.16015625,1.309999942779541,2501.1201171875,37475.83984375
11.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4488.0,4488.0,1.0,0.0,26696.0,2.5,197.5,0.8237707614898682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,76.0,69.0,0.7599999904632568,0.6899999976158142,15710.16015625,3977.52001953125,1.600000023841858,2803.43994140625,12253.279296875
