ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9000.0,9000.0,1.0,0.0,3000.0,0.5,199.5,0.39775335788726807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,39.0,36.0,0.6610169410705566,0.6101694703102112,5046.64404296875,1458.16943359375,0.4399999976158142,3090.0,2627.6611328125
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5798938870429993,0.03323579207062721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,55.0,49.0,0.625,0.5568181872367859,7201.45458984375,2891.636474609375,2.1700000762939453,3006.800048828125,2891.636474609375
2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,12000.0,12000.0,1.0,0.0,6000.0,1.0,199.0,0.24568527936935425,0.11420751363039017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,32.0,0.7083333134651184,0.6666666865348816,6250.0,2187.5,0.800000011920929,2970.0,4187.5
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3633946180343628,0.025044649839401245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,37.0,34.0,0.6379310488700867,0.5862069129943848,5373.79296875,2181.93115234375,0.550000011920929,2610.0,2181.93115234375
4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,1.0,0.0,3000.0,0.5,199.5,0.32775017619132996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,35.0,34.0,0.546875,0.53125,4748.0,1325.5,0.49000000953674316,2790.0,2731.75
5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,1.0,199.0,0.5283933281898499,0.20517054200172424,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,52.0,46.0,0.6582278609275818,0.5822784900665283,4032.708740234375,954.2278442382812,1.590000033378601,2566.800048828125,1494.829345703125
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3366754651069641,0.020230306312441826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0,27.0,0.6037735939025879,0.5094339847564697,6649.66015625,3374.339599609375,0.3700000047683716,2610.0,3374.339599609375
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.297249972820282,0.01804640144109726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,27.0,0.5918367505073547,0.5510203838348389,5632.65283203125,2326.530517578125,0.8199999928474426,2160.0,2326.530517578125
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3251739740371704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0,28.0,0.6037735939025879,0.5283018946647644,5958.79248046875,2761.20751953125,0.5899999737739563,2577.919921875,2761.20751953125
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19648.0,4.5,195.5,0.6632400155067444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,59.0,53.0,0.6020408272743225,0.5408163070678711,11979.0205078125,5175.91845703125,1.2799999713897705,2690.080078125,14339.9384765625
10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1480.0,1480.0,1.0,0.0,19656.0,3.0,197.0,0.6260525584220886,0.1634693741798401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,67.0,61.0,0.6700000166893005,0.6100000143051147,16178.7998046875,5757.43994140625,1.2999999523162842,2644.639892578125,13423.279296875
11.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5896.0,5896.0,1.0,0.0,33544.0,3.0,197.0,0.7830101847648621,0.16660138964653015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.0,63.0,0.6800000071525574,0.6299999952316284,22338.0,8748.0,1.7100000381469727,2657.760009765625,21159.28125
12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,7392.0,0.0,1.0,1.0,10128.0,1.5,198.5,0.748280942440033,0.0405065156519413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,71.0,64.0,0.7319587469100952,0.6597937941551208,9844.5361328125,2996.206298828125,1.100000023841858,2517.1201171875,6506.232421875
13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9000.0,9000.0,1.0,0.0,3000.0,0.5,199.5,0.3767671287059784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,37.0,34.0,0.7872340679168701,0.7234042286872864,5428.76611328125,1437.7872314453125,0.6000000238418579,2790.0,2267.574462890625
14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.35630765557289124,0.18674561381340027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,37.0,33.0,0.6379310488700867,0.568965494632721,5087.72412109375,1661.6551513671875,0.44999998807907104,2510.719970703125,2984.306396484375
15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,2.0,198.0,0.08193332701921463,0.3751848042011261,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,8.0,7.0,0.09090909361839294,0.07954545319080353,15594.181640625,13528.63671875,0.20000000298023224,2160.0,22685.234375
16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.37950265407562256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,37.0,34.0,0.7708333134651184,0.7083333134651184,5375.0,1500.0,0.5,2820.0,1500.0
17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.46978020668029785,0.05194784328341484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,52.0,46.0,0.5777778029441833,0.5111111402511597,5677.15576171875,2340.622314453125,1.4500000476837158,2503.760009765625,2340.622314453125
18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.43691980838775635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,43.0,38.0,0.6615384817123413,0.5846154093742371,4977.23095703125,1671.3846435546875,0.5,2795.0400390625,1671.3846435546875
19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2494439035654068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,19.0,16.0,0.21111111342906952,0.17777778208255768,11305.244140625,7957.60009765625,0.4000000059604645,2921.760009765625,7957.60009765625
20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7728.0,2.0,198.0,0.5812397599220276,0.13407324254512787,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,58.0,52.0,0.6041666865348816,0.5416666865348816,6905.08349609375,2788.25,1.3899999856948853,2345.43994140625,6456.85498046875
