ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.24473115801811218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,25.0,23.0,0.3378378450870514,0.31081080436706543,7232.97314453125,4092.21630859375,0.30000001192092896,2651.360107421875,4092.21630859375
1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5728.0,5728.0,1.0,0.0,13184.0,2.0,198.0,0.4414513111114502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.0,40.0,0.4399999976158142,0.4000000059604645,10195.51953125,4918.7998046875,1.7599999904632568,2877.360107421875,12829.2001953125
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0,3.5,196.5,0.1775190681219101,0.5234649181365967,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,21.0,18.0,0.30882352590560913,0.2647058963775635,5935.17626953125,3288.11767578125,0.5699999928474426,2400.0,6454.46142578125
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.24014368653297424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,23.0,22.0,0.3285714387893677,0.3142857253551483,8634.400390625,4758.39990234375,0.44999998807907104,3150.0,4758.39990234375
4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10896.0,0.0,1.0,1.0,10896.0,2.0,198.0,0.20814435184001923,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,26.0,23.0,0.3611111044883728,0.3194444477558136,8506.22265625,4643.66650390625,0.4399999976158142,3056.800048828125,12420.76953125
5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4488.0,4488.0,1.0,0.0,9000.0,1.0,199.0,0.3325538635253906,0.10555104911327362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,34.0,30.0,0.35789474844932556,0.31578946113586426,9130.021484375,5042.5263671875,1.2899999618530273,2316.800048828125,11200.421875
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.287129282951355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,26.0,23.0,0.4406779706478119,0.38983049988746643,5691.11865234375,2540.474609375,0.3100000023841858,2790.0,2540.474609375
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152.0,2.0,198.0,0.22884874045848846,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,22.0,19.0,0.30985915660858154,0.26760563254356384,7652.1689453125,4483.15478515625,0.5299999713897705,2788.47998046875,6927.49462890625
8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14848.0,14848.0,1.0,0.0,13240.0,1.5,198.5,0.1769484579563141,0.0806012749671936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,20.0,17.0,0.2777777910232544,0.2361111044883728,7727.77783203125,5002.22216796875,0.4399999976158142,2646.8798828125,15116.111328125
9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,1.0,199.0,0.23393818736076355,0.329324871301651,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,21.0,0.31578946113586426,0.2763157784938812,7142.21044921875,4013.78955078125,0.46000000834465027,2833.360107421875,10737.486328125
