ue_idx,serving_cell,demand_active,served_this_tti,assigned_prg_count,planned_selected_slot_count,planned_selected_slot_this_tti,planned_served_this_tti,planned_assigned_prg_count,accepted_pre_pdsch_diagnostics_available,accepted_pre_pdsch_served_this_tti,accepted_pre_pdsch_assigned_prg_count,actual_diagnostics_available,actual_served_this_tti,actual_goodput_served_this_tti,actual_assigned_prg_count,actual_served_bytes,actual_goodput_bytes,actual_tb_tx_count,actual_tb_err_count,backlog_bytes,hol_delay_ms,ttl_slack_ms,recent_scheduled_ratio_feat,recent_goodput_deficit_norm_feat,no_service_streak,no_goodput_streak,planned_accepted_pre_pdsch_prg_delta,accepted_pre_pdsch_actual_prg_delta,planned_but_pre_pdsch_dropped_this_tti,accepted_pre_pdsch_but_final_dropped_this_tti,planned_native_prg_delta,planned_but_native_dropped_this_tti,recent100_demand_tti,recent100_served_tti,recent100_goodput_served_tti,recent100_service_rate,recent100_goodput_service_rate,recent100_backlog_demand_mean_bytes,recent100_unserved_backlog_mean_bytes,recent100_effective_prg_mean,recent100_goodput_bytes_mean,recent100_debt_score_bytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.23536169528961182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,25.0,24.0,0.4098360538482666,0.39344263076782227,7786.623046875,4187.67236328125,0.3199999928474426,2850.0,4187.67236328125
1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4488.0,4488.0,1.0,0.0,25152.0,2.5,197.5,0.676834762096405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,55.0,51.0,0.5670102834701538,0.5257731676101685,10060.2890625,3394.226806640625,1.649999976158142,2729.60009765625,15321.9794921875
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.5,199.5,0.275108277797699,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,30.0,29.0,0.49180328845977783,0.4754098355770111,6673.04931640625,2775.6064453125,0.6499999761581421,3170.080078125,4392.87060546875
3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9000.0,0.0,1.0,1.0,3000.0,3.0,197.0,0.2428758591413498,0.28249213099479675,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,27.0,24.0,0.4153846204280853,0.3692307770252228,6992.24609375,4252.9228515625,0.38999998569488525,2256.56005859375,6513.94384765625
4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,1.0,0.0,3000.0,0.5,199.5,0.3547055423259735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,33.0,30.0,0.4583333432674408,0.4166666567325592,8170.111328125,4406.66650390625,0.4000000059604645,2698.56005859375,6156.66650390625
5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3976.0,3976.0,1.0,0.0,5632.0,2.0,198.0,0.566897988319397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,54.0,48.0,0.5510203838348389,0.4897959232330322,9614.6123046875,3807.10205078125,1.6399999856948853,2929.199951171875,6680.5712890625
6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13240.0,13240.0,1.0,0.0,13240.0,1.5,198.5,0.31168386340141296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,28.0,0.5079365372657776,0.4444444477558136,7193.27001953125,3508.4443359375,0.36000001430511475,2880.0,10864.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.27215713262557983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,27.0,24.0,0.4576271176338196,0.4067796468734741,6750.50830078125,3409.084716796875,0.4699999988079071,2400.0,3409.084716796875
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.24436207115650177,0.1614464819431305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,24.0,23.0,0.3692307770252228,0.35384616255760193,8549.1689453125,4744.984375,0.4300000071525574,3000.0,4744.984375
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.283884197473526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,27.0,25.0,0.3857142925262451,0.3571428656578064,8412.7998046875,4551.0859375,0.4399999976158142,2962.719970703125,4551.0859375
10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3240.0,3240.0,1.0,0.0,152264.0,24.0,176.0,0.573746919631958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.0,54.0,0.5699999928474426,0.5400000214576721,111294.5625,51819.6015625,1.0099999904632568,2233.60009765625,121861.0390625
11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377704.0,66.5,133.5,0.6175077557563782,0.14121226966381073,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,61.0,57.0,0.6100000143051147,0.5699999928474426,350929.125,150006.234375,1.2000000476837158,2102.719970703125,315543.125
12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326192.0,54.0,146.0,0.6784496307373047,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.0,63.0,0.6800000071525574,0.6299999952316284,366236.8125,132959.046875,1.4500000476837158,2730.8798828125,258723.09375
13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12144.0,3.0,197.0,0.3297584652900696,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,31.0,0.5,0.4305555522441864,7332.4443359375,3438.4443359375,0.5099999904632568,2663.1201171875,10975.0029296875
14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3586955666542053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,28.0,0.5333333611488342,0.46666666865348816,7027.86669921875,3392.800048828125,0.3700000047683716,2826.56005859375,3392.800048828125
15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26960.0,3.5,196.5,0.16425463557243347,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,16.0,14.0,0.17582418024539948,0.1538461595773697,17448.087890625,13405.1865234375,0.25999999046325684,2859.679931640625,36941.84375
16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,1.5,198.5,0.30961909890174866,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,28.0,28.0,0.4516128897666931,0.4516128897666931,6955.87109375,3219.354736328125,0.41999998688697815,2970.0,10094.0
17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3960.0,3960.0,1.0,0.0,20568.0,3.5,196.5,0.7411113381385803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,68.0,62.0,0.6868686676025391,0.6262626051902771,10755.0703125,3195.474853515625,1.8300000429153442,3068.0,10882.505859375
18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,1.5,198.5,0.22833417356014252,0.3356418013572693,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,28.0,26.0,0.5283018946647644,0.49056604504585266,6056.60400390625,2886.79248046875,0.30000001192092896,2340.0,7695.84912109375
19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.19621756672859192,0.15620054304599762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,16.0,12.0,0.21052631735801697,0.15789473056793213,10231.89453125,8093.36865234375,0.23999999463558197,1875.3599853515625,8093.36865234375
20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458384.0,67.5,132.5,0.6176697015762329,0.21703772246837616,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,67.0,61.0,0.6700000166893005,0.6100000143051147,405416.875,160453.125,1.2699999809265137,2262.800048828125,349399.5625
21.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5896.0,5896.0,1.0,0.0,35800.0,5.5,194.5,0.6135218739509583,0.03235742077231407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.0,56.0,0.6200000047683716,0.5600000023841858,36660.71875,14981.4404296875,1.0,2464.639892578125,30733.44140625
22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2408.0,0.0,1.0,1.0,7232.0,2.5,197.5,0.7448497414588928,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,72.0,66.0,0.7200000286102295,0.6600000262260437,24185.919921875,7186.16015625,1.2999999523162842,2933.919921875,9837.9404296875
23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277664.0,46.5,153.5,0.6054568290710449,0.16767391562461853,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.0,53.0,0.5799999833106995,0.5299999713897705,221045.203125,103371.203125,1.1299999952316284,2106.719970703125,236212.015625
24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.0,1.5,198.5,0.5163736939430237,0.25183215737342834,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,48.0,41.0,0.49484536051750183,0.42268040776252747,7408.9072265625,3259.54638671875,0.6200000047683716,2453.760009765625,5207.849609375
25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11296.0,2.0,198.0,0.5448596477508545,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,48.0,44.0,0.4897959232330322,0.44897958636283875,6825.14306640625,2259.755126953125,0.6600000262260437,2937.840087890625,8653.7626953125
26.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,1.0,0.0,3000.0,1.0,199.0,0.3859317898750305,0.07860902696847916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,44.0,41.0,0.5789473652839661,0.5394737124443054,5238.5263671875,1874.73681640625,0.49000000953674316,2331.43994140625,3256.315673828125
27.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5968.0,5968.0,1.0,0.0,346224.0,61.0,139.0,0.6363359689712524,0.19940051436424255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.0,57.0,0.6800000071525574,0.5699999928474426,331036.0,142194.953125,1.4700000286102295,2386.719970703125,291071.28125
28.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,7920.0,7920.0,1.0,0.0,241720.0,39.0,161.0,0.6171439290046692,0.01639443263411522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,59.0,0.6299999952316284,0.5899999737739563,201728.078125,81554.8828125,1.1799999475479126,2420.080078125,180660.09375
29.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139760.0,25.0,175.0,0.6608489751815796,0.1993219554424286,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,65.0,59.0,0.6499999761581421,0.5899999737739563,135950.640625,55071.921875,1.2599999904632568,2472.159912109375,113497.265625
